stock_name,timestamp,epoch,avg_mse_loss,fit_time
AAPL,2026-04-22 21:25:49,0,0.10452233421999742,0.3361828327178955
AAPL,2026-04-22 21:25:49,1,0.11893132482381429,0.6480870246887207
AAPL,2026-04-22 21:25:49,2,0.049020893693737244,0.960906982421875
AAPL,2026-04-22 21:25:49,3,0.058953166172346645,1.2704429626464844
AAPL,2026-04-22 21:25:49,4,0.04423076345804421,1.5823068618774414
AAPL,2026-04-22 21:25:49,5,0.032068657469661796,1.894787073135376
AAPL,2026-04-22 21:25:49,6,0.017569787211387473,2.207590103149414
AAPL,2026-04-22 21:25:49,7,0.016445432625272694,2.51647686958313
AAPL,2026-04-22 21:25:49,8,0.01018769251566161,2.833411931991577
AAPL,2026-04-22 21:25:49,9,0.010513196165180382,3.1485369205474854
AAPL,2026-04-22 21:25:49,10,0.012766800656476441,3.462224006652832
AAPL,2026-04-22 21:25:49,11,0.010815761723172139,3.7754831314086914
AAPL,2026-04-22 21:25:49,12,0.006615934934576645,4.091372966766357
AAPL,2026-04-22 21:25:49,13,0.010187135187580305,4.427921772003174
AAPL,2026-04-22 21:25:49,14,0.008641838808270061,4.749738931655884
AAPL,2026-04-22 21:25:49,15,0.006150477319298422,5.061832904815674
AAPL,2026-04-22 21:25:49,16,0.008537956575096092,5.394117116928101
AAPL,2026-04-22 21:25:49,17,0.007776635315488367,5.707573890686035
AAPL,2026-04-22 21:25:49,18,0.007281547213685425,6.025572061538696
AAPL,2026-04-22 21:25:49,19,0.006399078007020494,6.33526086807251
AAPL,2026-04-22 21:25:49,20,0.00827601330135675,6.646285057067871
AAPL,2026-04-22 21:25:49,21,0.006887367104782778,6.959959983825684
AAPL,2026-04-22 21:25:49,22,0.005497897557421204,7.269741058349609
AAPL,2026-04-22 21:25:49,23,0.008142039891989791,7.582652807235718
AAPL,2026-04-22 21:25:49,24,0.006252042367123067,7.895256996154785
AAPL,2026-04-22 21:25:49,25,0.005976681556443081,8.203974723815918
AAPL,2026-04-22 21:25:49,26,0.006988518713863895,8.510427713394165
AAPL,2026-04-22 21:25:49,27,0.0070578542072325945,8.820673942565918
AAPL,2026-04-22 21:25:49,28,0.0062388746163753025,9.127352952957153
AAPL,2026-04-22 21:25:49,29,0.00485124861520222,9.43658995628357
AAPL,2026-04-22 21:25:49,30,0.00726183014921844,9.75006890296936
AAPL,2026-04-22 21:25:49,31,0.005473384455613354,10.06355595588684
AAPL,2026-04-22 21:25:49,32,0.004958482685170192,10.373928785324097
AAPL,2026-04-22 21:25:49,33,0.00571920517969,10.683690786361694
AAPL,2026-04-22 21:25:49,34,0.005437295404536759,10.997390031814575
AAPL,2026-04-22 21:25:49,35,0.005222233368412536,11.307101726531982
AAPL,2026-04-22 21:25:49,36,0.004511841661844622,11.617301940917969
AAPL,2026-04-22 21:25:49,37,0.005820216248085832,11.92498779296875
AAPL,2026-04-22 21:25:49,38,0.0047698184806743964,12.236971855163574
AAPL,2026-04-22 21:25:49,39,0.0041984979145448,12.543839931488037
AAPL,2026-04-22 21:25:49,40,0.005840913043357432,12.850841045379639
AAPL,2026-04-22 21:25:49,41,0.004787141669486814,13.16557788848877
AAPL,2026-04-22 21:25:49,42,0.004631887895383817,13.478409767150879
AAPL,2026-04-22 21:25:49,43,0.003983735052101752,13.815250873565674
AAPL,2026-04-22 21:25:49,44,0.0052284047432134256,14.13630485534668
AAPL,2026-04-22 21:25:49,45,0.004138933344031958,14.449179887771606
AAPL,2026-04-22 21:25:49,46,0.0038487748722271886,14.755681991577148
AAPL,2026-04-22 21:25:49,47,0.004901518826099003,15.065444946289062
AAPL,2026-04-22 21:25:49,48,0.004191307638607481,15.375358819961548
AAPL,2026-04-22 21:25:49,49,0.004039371091708103,15.696447849273682
AAPL,2026-04-22 21:25:49,50,0.003753928714157904,16.012741804122925
AAPL,2026-04-22 21:25:49,51,0.004542762262965827,16.32730484008789
AAPL,2026-04-22 21:25:49,52,0.003960494568352313,16.635422945022583
AAPL,2026-04-22 21:25:49,53,0.0033914665006758537,16.954070806503296
AAPL,2026-04-22 21:25:49,54,0.003614267334342003,17.272838830947876
AAPL,2026-04-22 21:25:49,55,0.00374698469771401,17.579741954803467
AAPL,2026-04-22 21:25:49,56,0.003365481032661217,17.8882999420166
AAPL,2026-04-22 21:25:49,57,0.003399183364201556,18.199515104293823
AAPL,2026-04-22 21:25:49,58,0.003550528993775301,18.509683847427368
AAPL,2026-04-22 21:25:49,59,0.003516687963650945,18.81873607635498
AAPL,2026-04-22 21:25:49,60,0.003437385510872392,19.127344131469727
AAPL,2026-04-22 21:25:49,61,0.00350069476510672,19.438986778259277
