stock_name,train_rmse,test_rmse,train_mape,test_mape,fit_time,name,hidden_size,num_layers,dropout,lr,num_epochs
NVDA,4.47,5.03,3.9,2.15,7.3,generic,64,1,0.2,0.001,100
