stock_name,timestamp,epoch,avg_mse_loss,fit_time
AAPL,2026-04-22 20:30:00,0,0.0365277124931001,0.11534500122070312
AAPL,2026-04-22 20:30:00,1,0.07755070728146368,0.18943500518798828
AAPL,2026-04-22 20:30:00,2,0.02033437284020086,0.26308107376098633
AAPL,2026-04-22 20:30:00,3,0.037007486693457596,0.3360168933868408
AAPL,2026-04-22 20:30:00,4,0.015046630397490744,0.40970516204833984
AAPL,2026-04-22 20:30:00,5,0.011864741979580786,0.48386096954345703
AAPL,2026-04-22 20:30:00,6,0.002192949022476872,0.5571799278259277
AAPL,2026-04-22 20:30:00,7,0.0019248099641926172,0.6315169334411621
AAPL,2026-04-22 20:30:00,8,0.0018793370723465665,0.7037100791931152
AAPL,2026-04-22 20:30:00,9,0.0018556936669887768,0.7772231101989746
AAPL,2026-04-22 20:30:00,10,0.0018380452788227962,0.8508858680725098
AAPL,2026-04-22 20:30:00,11,0.0018214755238861674,0.9242281913757324
AAPL,2026-04-22 20:30:00,12,0.001801913704386809,0.9974868297576904
AAPL,2026-04-22 20:30:00,13,0.0017851874807901266,1.070617914199829
AAPL,2026-04-22 20:30:00,14,0.0017707805576113362,1.1432180404663086
AAPL,2026-04-22 20:30:00,15,0.00176669892648028,1.217015027999878
AAPL,2026-04-22 20:30:00,16,0.0017823018974417613,1.2890510559082031
AAPL,2026-04-22 20:30:00,17,0.001831171051081684,1.3617911338806152
AAPL,2026-04-22 20:30:00,18,0.0019250177138019353,1.434751033782959
AAPL,2026-04-22 20:30:00,19,0.002055026332123412,1.5073459148406982
AAPL,2026-04-22 20:30:00,20,0.002190309421469768,1.5803401470184326
AAPL,2026-04-22 20:30:00,21,0.002304321937521713,1.6531028747558594
AAPL,2026-04-22 20:30:00,22,0.0024081307379270177,1.7249140739440918
AAPL,2026-04-22 20:30:00,23,0.0025271208465306293,1.7970449924468994
AAPL,2026-04-22 20:30:00,24,0.0026777833538492108,1.8699281215667725
AAPL,2026-04-22 20:30:00,25,0.002860311719511325,1.9443280696868896
AAPL,2026-04-22 20:30:00,26,0.0030503036266761934,2.018193006515503
AAPL,2026-04-22 20:30:00,27,0.0031723006427960675,2.090616226196289
AAPL,2026-04-22 20:30:00,28,0.003086272433089713,2.163403034210205
AAPL,2026-04-22 20:30:00,29,0.0026856180370992255,2.234805107116699
AAPL,2026-04-22 20:30:00,30,0.0021080968144815415,2.307594060897827
AAPL,2026-04-22 20:30:00,31,0.0016581151705597425,2.379796028137207
AAPL,2026-04-22 20:30:00,32,0.0014397742310797588,2.4525482654571533
AAPL,2026-04-22 20:30:00,33,0.0013569277313460286,2.525800943374634
AAPL,2026-04-22 20:30:00,34,0.0013234671075931853,2.5994441509246826
AAPL,2026-04-22 20:30:00,35,0.0013059108459856361,2.6724679470062256
AAPL,2026-04-22 20:30:00,36,0.001294078067682373,2.745270013809204
AAPL,2026-04-22 20:30:00,37,0.0012851926100362714,2.818883180618286
AAPL,2026-04-22 20:30:00,38,0.001278600110607739,2.8916842937469482
AAPL,2026-04-22 20:30:00,39,0.0012743933588757904,2.9650518894195557
AAPL,2026-04-22 20:30:00,40,0.0012730314208763754,3.0386319160461426
AAPL,2026-04-22 20:30:00,41,0.00127526660313985,3.1113040447235107
AAPL,2026-04-22 20:30:00,42,0.0012821445173661534,3.1836280822753906
AAPL,2026-04-22 20:30:00,43,0.0012950280167084809,3.2571170330047607
AAPL,2026-04-22 20:30:00,44,0.0013155950598755023,3.329536199569702
AAPL,2026-04-22 20:30:00,45,0.001345752253352354,3.402818202972412
AAPL,2026-04-22 20:30:00,46,0.0013873926929793218,3.4754650592803955
AAPL,2026-04-22 20:30:00,47,0.0014418969254216386,3.5474131107330322
AAPL,2026-04-22 20:30:00,48,0.0015093121878130154,3.6212410926818848
AAPL,2026-04-22 20:30:00,49,0.0015872277920910467,3.6942689418792725
AAPL,2026-04-22 20:30:00,50,0.001669613946837166,3.779603958129883
AAPL,2026-04-22 20:30:00,51,0.0017461799402048604,3.862330913543701
AAPL,2026-04-22 20:30:00,52,0.001803010100654016,3.9433979988098145
AAPL,2026-04-22 20:30:00,53,0.0018252846752552108,4.020328998565674
AAPL,2026-04-22 20:30:00,54,0.0018024177762628016,4.097549200057983
AAPL,2026-04-22 20:30:00,55,0.0017341464004453479,4.170605182647705
AAPL,2026-04-22 20:30:00,56,0.00163335348932176,4.245702028274536
AAPL,2026-04-22 20:30:00,57,0.0015214802228405864,4.319656133651733
AAPL,2026-04-22 20:30:00,58,0.0014185845809859326,4.392275094985962
AAPL,2026-04-22 20:30:00,59,0.0013358740689000115,4.466217994689941
AAPL,2026-04-22 20:30:00,60,0.0012753290324730591,4.539915084838867
AAPL,2026-04-22 20:30:00,61,0.0012337322550592944,4.611398935317993
AAPL,2026-04-22 20:30:00,62,0.001206542635271843,4.68516993522644
AAPL,2026-04-22 20:30:00,63,0.0011898458679853422,4.757977247238159
AAPL,2026-04-22 20:30:00,64,0.0011808352460826023,4.832383155822754
AAPL,2026-04-22 20:30:00,65,0.0011776566000965734,4.9052722454071045
AAPL,2026-04-22 20:30:00,66,0.0011791250225441116,4.977891206741333
AAPL,2026-04-22 20:30:00,67,0.001184466637722734,5.051569938659668
AAPL,2026-04-22 20:30:00,68,0.0011931306766604797,5.124689102172852
AAPL,2026-04-22 20:30:00,69,0.0012046434211596432,5.196972131729126
AAPL,2026-04-22 20:30:00,70,0.0012185027428333545,5.270924091339111
AAPL,2026-04-22 20:30:00,71,0.0012340965962115054,5.346159934997559
AAPL,2026-04-22 20:30:00,72,0.0012506457779737604,5.418281078338623
AAPL,2026-04-22 20:30:00,73,0.0012671822688490567,5.49196195602417
AAPL,2026-04-22 20:30:00,74,0.0012825676902947533,5.564794063568115
AAPL,2026-04-22 20:30:00,75,0.0012955731443879711,5.638876914978027
AAPL,2026-04-22 20:30:00,76,0.0013050042875369804,5.712780237197876
AAPL,2026-04-22 20:30:00,77,0.0013098740277604924,5.7858781814575195
AAPL,2026-04-22 20:30:00,78,0.0013095732105688916,5.859309196472168
AAPL,2026-04-22 20:30:00,79,0.0013040017705255498,5.932950019836426
AAPL,2026-04-22 20:30:00,80,0.0012936059307927887,6.00517725944519
AAPL,2026-04-22 20:30:00,81,0.0012793096927149843,6.07925009727478
AAPL,2026-04-22 20:30:00,82,0.0012623499690865476,6.153889179229736
AAPL,2026-04-22 20:30:00,83,0.0012440648909735803,6.228920221328735
AAPL,2026-04-22 20:30:00,84,0.0012256938967362253,6.301796197891235
AAPL,2026-04-22 20:30:00,85,0.001208242690255348,6.374756097793579
AAPL,2026-04-22 20:30:00,86,0.001192421050897489,6.448174238204956
AAPL,2026-04-22 20:30:00,87,0.0011786494724219665,6.526425123214722
AAPL,2026-04-22 20:30:00,88,0.0011671082207208707,6.618886947631836
AAPL,2026-04-22 20:30:00,89,0.0011577976531245643,6.700263023376465
AAPL,2026-04-22 20:30:00,90,0.001150596448698909,6.784034252166748
AAPL,2026-04-22 20:30:00,91,0.0011453104380052537,6.861282110214233
AAPL,2026-04-22 20:30:00,92,0.0011417061145443262,6.937808990478516
AAPL,2026-04-22 20:30:00,93,0.0011395267065381631,7.012351989746094
AAPL,2026-04-22 20:30:00,94,0.0011385112383221793,7.08694314956665
AAPL,2026-04-22 20:30:00,95,0.0011383957494722886,7.161940097808838
AAPL,2026-04-22 20:30:00,96,0.0011389207874243665,7.2353081703186035
AAPL,2026-04-22 20:30:00,97,0.0011398355305168985,7.3109331130981445
AAPL,2026-04-22 20:30:00,98,0.0011409018350402927,7.384592056274414
AAPL,2026-04-22 20:30:00,99,0.0011419027481072892,7.455670118331909
NVDA,2026-04-22 20:30:08,0,0.02009339496402794,0.07735300064086914
NVDA,2026-04-22 20:30:08,1,0.1270018536080089,0.15269207954406738
NVDA,2026-04-22 20:30:08,2,0.04051169273831571,0.22803711891174316
NVDA,2026-04-22 20:30:08,3,0.042411019139560975,0.3044869899749756
NVDA,2026-04-22 20:30:08,4,0.03408824977102793,0.3792262077331543
NVDA,2026-04-22 20:30:08,5,0.01716870027464918,0.45435285568237305
NVDA,2026-04-22 20:30:08,6,0.00152344590848467,0.5294280052185059
NVDA,2026-04-22 20:30:08,7,0.00632659988089775,0.6018891334533691
NVDA,2026-04-22 20:30:08,8,0.002573637919138289,0.6739351749420166
NVDA,2026-04-22 20:30:08,9,0.005119968160417759,0.7463958263397217
