stock_name,timestamp,epoch,avg_mse_loss,fit_time
AAPL,2026-04-22 21:16:51,0,0.053714165518827295,0.30873966217041016
AAPL,2026-04-22 21:16:51,1,0.11175703755853807,0.6112918853759766
AAPL,2026-04-22 21:16:51,2,0.0442580317338819,0.9121778011322021
AAPL,2026-04-22 21:16:51,3,0.044627532677944094,1.2109107971191406
AAPL,2026-04-22 21:16:51,4,0.028677191557910514,1.5117177963256836
AAPL,2026-04-22 21:16:51,5,0.010639685575905092,1.8155856132507324
AAPL,2026-04-22 21:16:51,6,0.009156830471885554,2.119492769241333
AAPL,2026-04-22 21:16:51,7,0.009958539404632413,2.434816598892212
AAPL,2026-04-22 21:16:51,8,0.010409390444264692,2.7433018684387207
AAPL,2026-04-22 21:16:51,9,0.007896068759317346,3.0469136238098145
AAPL,2026-04-22 21:16:51,10,0.007055212777820142,3.348979949951172
AAPL,2026-04-22 21:16:51,11,0.008256145273609197,3.6499078273773193
AAPL,2026-04-22 21:16:51,12,0.0058112595545347125,3.9546239376068115
AAPL,2026-04-22 21:16:51,13,0.0053947306279202595,4.255595684051514
AAPL,2026-04-22 21:16:51,14,0.006411412203520098,4.557718753814697
AAPL,2026-04-22 21:16:51,15,0.004992593175676816,4.8591978549957275
AAPL,2026-04-22 21:16:51,16,0.004354848779792733,5.156308889389038
AAPL,2026-04-22 21:16:51,17,0.005913829787031692,5.456521987915039
AAPL,2026-04-22 21:16:51,18,0.004901000627261751,5.755826711654663
AAPL,2026-04-22 21:16:51,19,0.0040842738988644935,6.0577428340911865
AAPL,2026-04-22 21:16:51,20,0.005654383176828132,6.355191707611084
AAPL,2026-04-22 21:16:51,21,0.004441978697500685,6.656298875808716
AAPL,2026-04-22 21:16:51,22,0.0036164953934905283,6.957329750061035
AAPL,2026-04-22 21:16:51,23,0.005358185523244388,7.256570816040039
AAPL,2026-04-22 21:16:51,24,0.004225174793699647,7.559805870056152
AAPL,2026-04-22 21:16:51,25,0.003740078947671196,7.858062744140625
AAPL,2026-04-22 21:16:51,26,0.0049608802176354565,8.159268856048584
AAPL,2026-04-22 21:16:51,27,0.003818911500275135,8.459264755249023
AAPL,2026-04-22 21:16:51,28,0.0038994233575923476,8.760852813720703
AAPL,2026-04-22 21:16:51,29,0.004303476588307496,9.065049648284912
AAPL,2026-04-22 21:16:51,30,0.004086555378949817,9.363585710525513
AAPL,2026-04-22 21:16:51,31,0.0035620535285595585,9.66659665107727
AAPL,2026-04-22 21:16:51,32,0.003707923221073168,9.967742919921875
AAPL,2026-04-22 21:16:51,33,0.004255967550253605,10.27003788948059
AAPL,2026-04-22 21:16:51,34,0.0037861927960287124,10.569982767105103
AAPL,2026-04-22 21:16:51,35,0.003325298038201735,10.867010593414307
AAPL,2026-04-22 21:16:51,36,0.004390526754672036,11.16747784614563
AAPL,2026-04-22 21:16:51,37,0.00356909868252628,11.46721887588501
AAPL,2026-04-22 21:16:51,38,0.0028275726705460865,11.768707752227783
AAPL,2026-04-22 21:16:51,39,0.003850148251170621,12.070534706115723
AAPL,2026-04-22 21:16:51,40,0.0032859040451619554,12.37609577178955
AAPL,2026-04-22 21:16:51,41,0.0030348260393914055,12.682776689529419
AAPL,2026-04-22 21:16:51,42,0.0037516319699695006,12.99093770980835
AAPL,2026-04-22 21:16:51,43,0.003095792401034166,13.292021989822388
AAPL,2026-04-22 21:16:51,44,0.003150713479365496,13.58992886543274
