stock_name,train_rmse,test_rmse,train_mape,test_mape,fit_time,name,hidden_size,num_layers,dropout,lr,num_epochs
NVDA,5.93,10.43,6.65,5.15,15.3,generic_stacked,64,2,0.2,0.001,100
