stock_name,timestamp,epoch,avg_mse_loss,fit_time
AAPL,2026-04-22 20:51:36,0,0.05016874253530713,0.07832694053649902
AAPL,2026-04-22 20:51:36,1,0.08756574451485101,0.13839983940124512
AAPL,2026-04-22 20:51:36,2,0.031253697638235545,0.19724607467651367
AAPL,2026-04-22 20:51:36,3,0.03491612697732361,0.257702112197876
AAPL,2026-04-22 20:51:36,4,0.01589593296761022,0.31710004806518555
AAPL,2026-04-22 20:51:36,5,0.004364929648171014,0.374575138092041
AAPL,2026-04-22 20:51:36,6,0.004798729739644948,0.43248701095581055
AAPL,2026-04-22 20:51:36,7,0.003989432637086686,0.49236226081848145
AAPL,2026-04-22 20:51:36,8,0.0037104685256695922,0.5512869358062744
AAPL,2026-04-22 20:51:36,9,0.003911776844795574,0.6103100776672363
AAPL,2026-04-22 20:51:36,10,0.0038307088577900737,0.6699690818786621
AAPL,2026-04-22 20:51:36,11,0.00378524321679245,0.7295370101928711
AAPL,2026-04-22 20:51:36,12,0.0036848830538527932,0.7888119220733643
AAPL,2026-04-22 20:51:36,13,0.0035838383756687537,0.84688401222229
AAPL,2026-04-22 20:51:36,14,0.00349858494283741,0.9064371585845947
AAPL,2026-04-22 20:51:36,15,0.003422890029683271,0.9661130905151367
AAPL,2026-04-22 20:51:36,16,0.00335573308471152,1.025055170059204
AAPL,2026-04-22 20:51:36,17,0.003292460830005653,1.0843861103057861
AAPL,2026-04-22 20:51:36,18,0.0032315715935136028,1.1439590454101562
AAPL,2026-04-22 20:51:36,19,0.0031727425555479437,1.2026281356811523
AAPL,2026-04-22 20:51:36,20,0.0031160026692840107,1.2605962753295898
AAPL,2026-04-22 20:51:36,21,0.0030615192543550886,1.3189458847045898
AAPL,2026-04-22 20:51:36,22,0.003009305219165981,1.3784570693969727
AAPL,2026-04-22 20:51:36,23,0.0029592912897522397,1.4384522438049316
AAPL,2026-04-22 20:51:36,24,0.002911368593820097,1.4975121021270752
AAPL,2026-04-22 20:51:36,25,0.002865409690831952,1.555427074432373
AAPL,2026-04-22 20:51:36,26,0.0028213084921898213,1.6137280464172363
AAPL,2026-04-22 20:51:36,27,0.002778960162472418,1.6731250286102295
AAPL,2026-04-22 20:51:36,28,0.0027382784824380104,1.7314059734344482
AAPL,2026-04-22 20:51:36,29,0.002699183717863086,1.7901921272277832
AAPL,2026-04-22 20:51:36,30,0.002661603013300063,1.8489818572998047
AAPL,2026-04-22 20:51:36,31,0.0026254651054520815,1.9077060222625732
AAPL,2026-04-22 20:51:36,32,0.0025907123721588183,1.9670372009277344
AAPL,2026-04-22 20:51:36,33,0.002557284287724863,2.026975154876709
AAPL,2026-04-22 20:51:36,34,0.002525131142807796,2.086529016494751
AAPL,2026-04-22 20:51:36,35,0.0024942058508339174,2.1448822021484375
AAPL,2026-04-22 20:51:36,36,0.002464459089370554,2.204489231109619
AAPL,2026-04-22 20:51:36,37,0.0024358459494953208,2.263054132461548
AAPL,2026-04-22 20:51:36,38,0.0024083223200731855,2.3223819732666016
AAPL,2026-04-22 20:51:36,39,0.0023818432750618633,2.3815410137176514
AAPL,2026-04-22 20:51:36,40,0.0023563734721392393,2.4400999546051025
