stock_name,train_rmse,test_rmse,train_mape,test_mape,fit_time,name,hidden_size,num_layers,dropout,lr,num_epochs
AMZN,4.0,5.43,1.6,1.84,7.3,generic,64,1,0.2,0.001,100
