stock_name,train_rmse,test_rmse,train_mape,test_mape,fit_time,name,hidden_size,num_layers,dropout,lr,num_epochs
AAPL,4.03,7.36,1.48,2.47,15.2,generic_stacked,64,2,0.2,0.001,100
